Week,Property Country,Net Orders,Net Gross Booking Value USD,Booking value per order,Net Order Percent Change,Net Gross Booking Value USD Percent Change,Booking value per order Percent Change
2016-W48,Comoros,1,917.12,917.12,,,
2016-W48,Cook Islands,5,7385.3108,1477.06216,-0.375,-0.28458808557706183,0.3038809526457782
2016-W48,Costa Rica,471,128082.818,334.3334832324744,0.0021276595744681437,-0.15872404441710852,-0.14131433355158562
2016-W48,Cote d'ivoire,3,1086.93,362.31,-0.5,-0.6588034259723379,-0.374150053128697
2016-W48,Croatia,121,51075.8586,326.88141933215127,-0.12318840579710144,-0.18136964155693858,-0.15165521031865659
2016-W48,Curacao,34,31463.7093,1025.943551111111,-0.38181818181818183,-0.23088992777939832,0.5242686814934654
2016-W48,Cyprus,41,11871.6861,292.7404196666667,-0.31666666666666665,-0.7583341502392446,-0.6260451181236271
2016-W48,Czech Republic,479,149184.7014,324.5308878312336,-0.14616755793226377,-0.21907471253568855,-0.14478670669750515
2016-W48,Denmark,747,281265.21880000003,352.8657656886924,-0.1540203850509626,-0.2820219736255464,-0.20986269336668406
2016-W48,Dominica,5,2501.6089999999995,532.8896666666666,-0.375,-0.8960181599457075,-0.7458128505217656
2016-W48,Dominican Republic,459,375601.1502,835.728010043381,-0.037735849056603765,-0.020982130474235805,-0.31068260875499976
2016-W48,Ecuador,121,34851.9967,215.16491750410083,-0.19333333333333336,-0.3432168595637537,-0.4487690594274305
2016-W48,Egypt,118,53823.945100000004,434.32448457801013,-0.01666666666666672,-0.004075071618721449,-0.011096485647699939
2016-W48,El Salvador,24,7425.000300000001,352.2901166666666,-0.040000000000000036,0.1720544811942486,0.632251737376007
2016-W48,Estonia,81,25225.1562,325.4102670568783,0.2272727272727273,-0.0004853034805006873,-0.29290332965759835
2016-W48,Ethiopia,27,7226.2805,270.77897962962965,0.08000000000000007,-0.21164264788373266,-0.3805870443996132
2016-W48,Faroe Islands,4,1258.0727,360.10998333333333,3.0,-0.02829318516046908,-0.7218592177568515
2016-W48,Fiji,112,66757.6365,593.0398176825397,-0.09677419354838712,0.00694343148849863,0.05638436762219534
2016-W48,Finland,237,78269.6735,315.57966160675176,-0.012499999999999956,0.03229208821599583,0.09548230363988175
2016-W48,France,3454,1667337.8534,509.59249338065246,-0.05782869612656849,-0.01477802804490358,0.009047575559959498
2016-W48,French Polynesia,57,61748.4506,1581.6979993075552,0.3571428571428572,-0.1577979196137348,-0.2041562286306421
2016-W48,Gambia,1,914.5236,914.5236,-0.5,-0.44098893443382015,0.11802213113235971
2016-W48,Georgia,14,5193.8958999999995,349.9554227272727,1.3333333333333335,0.9507427581261105,-0.21137463704015824
2016-W48,Germany,2974,1025805.9357,366.57985132448687,-0.07149547299406811,-0.14653176187443928,0.1615537175378805
2016-W48,Ghana,29,16070.2891,585.0099583333333,-0.21621621621621623,-0.24778962839636587,-0.051903667597358094
2016-W48,Gibraltar,11,5817.3061,484.6100722222222,0.22222222222222232,0.12235522909948626,-0.14809230383101368
2016-W48,Greece,330,164216.2809,426.36588160435525,-0.12928759894459108,0.08049250619136328,0.35951459330339186
2016-W48,Grenada,13,18966.7454,957.7158733333333,-0.3157894736842105,0.3040114086819945,0.3091423367739612
2016-W48,Guadeloupe,5,695.9217,156.807925,0.0,-0.6139066392228442,-0.5650193207099147
2016-W48,Guam,157,90640.7834,581.9571299778084,-0.018750000000000044,0.16892907318097805,0.2752389672730988
2016-W48,Guatemala,88,24126.3639,293.72906624819626,0.023255813953488413,-0.023336236414418732,-0.11005643602356574
2016-W48,Haiti,27,8883.67,299.7245601851852,-0.37209302325581395,-0.4148888292925068,0.06573710791992404
2016-W48,Honduras,16,4468.767,318.497074074074,0.1428571428571428,-0.3109369217674487,-0.2334075834020677
2016-W48,Hong Kong,2776,917871.2363,511.6055679018609,0.06646177487514415,-0.01778621723219287,-0.00412403097424241
2016-W48,Hungary,315,91568.1249,269.40046337965146,0.0031847133757962887,-0.16396608746566133,-0.11487777798899135
2016-W48,Iceland,187,90880.3833,402.63593150264455,-0.17256637168141598,-0.005259570422106563,-0.03995108493875521
2016-W48,India,961,319057.9228,355.27890106536614,-0.03125,-0.04101474364550528,0.18806488285998224
2016-W48,Indonesia,936,397960.4604,435.4379344649987,0.016286644951140072,-0.010530922179859514,-0.175343598366675
2016-W48,Ireland,1315,355506.1528,330.5697157366496,0.023346303501945442,0.01578817869813287,-0.03327094062134606
2016-W48,Israel,222,183411.5772,803.5463342933007,-0.13618677042801552,-0.12124430954227217,0.226949647942972
2016-W48,Italy,3241,1395277.6938,386.3846093943137,-0.05095168374816983,-0.017363359896863106,-0.07684118306866716
2016-W48,Jamaica,173,150472.0021,1093.7063952274136,0.0,-0.37894842370787374,-0.32026714089895114
2016-W48,Japan,4737,1437222.064,310.428582134783,-0.03247549019607843,-0.07140270670724858,-0.18093683280923545
2016-W48,Jordan,52,16623.9777,292.9759392857143,0.2682926829268293,0.15911415808804352,-0.21398453898357728
2016-W48,Kazakhstan,6,2653.5782,442.26303333333334,-0.5714285714285714,-0.6098414337039488,-0.08763268587843687
2016-W48,Kenya,49,24862.1588,536.6426438194445,-0.039215686274509776,0.3361836970302845,0.3478806970800319
2016-W48,Kuwait,22,11319.4196,514.5884177777777,0.0,-0.16664846254807142,-0.1419990657472816
2016-W48,Kyrgyzstan,3,1609.0,419.75,2.0,17.929411764705883,3.9382352941176473
2016-W48,Laos,43,8413.941,217.25939,0.16216216216216206,-0.13722917391308487,-0.10133266286814224
2016-W48,Latvia,135,41683.1482,303.9279369842285,0.00746268656716409,0.5023767134491794,0.43070993756862785
2016-W48,Lebanon,20,17744.641,960.1301904761905,-0.4117647058823529,0.20440811564457761,0.9262703425867083
2016-W48,Lesotho,2,662.6163,331.30815,1.0,-0.28975464660106764,-0.6448773233005338
2016-W48,Liechtenstein,1,249.6525,249.6525,-0.8,-0.8890017459874966,-0.4450087299374833
2016-W48,Lithuania,72,28100.654,314.17286578497027,-0.11111111111111116,-0.022847080472905068,-0.11445173632155003
2016-W48,Luxembourg,50,16682.1322,343.0962082993197,0.0,-0.1599082148833615,-0.03224857194913233
2016-W48,Macau,405,159935.4773,370.108518561341,-0.007352941176470562,0.06487481447340748,-0.15219482568036768
2016-W48,Macedonia,4,622.275,155.56875,-0.4285714285714286,-0.15501764920349448,0.4710891821137366
2016-W48,Madagascar,1,138.58,138.58,-0.75,-0.911509013335077,-0.5985990843494194
2016-W48,Malawi,7,3242.48,545.1033333333334,-0.2222222222222222,-0.37848277019020515,-0.056097524794965214
2016-W48,Malaysia,791,239990.5103,342.08074948723504,-0.017391304347826098,-0.0027094774617762996,0.08155925141151843
2016-W48,Maldives,50,86512.4737,1931.6179805208333,-0.16666666666666663,-0.19409977079077323,0.3023891798830811
2016-W48,Malta,78,28198.84,390.63273897619047,-0.11363636363636365,-0.3363713166519323,0.022744618074871825
2016-W48,Martinique,9,2788.0699,302.4512375,-0.09999999999999998,-0.45134198425422467,-0.41562201787782005
2016-W48,Mauritius,32,32272.3217,861.5720804347826,-0.08571428571428574,-0.38914015131142143,-0.5105778995143103
2016-W48,Mexico,2532,1385602.5421,680.3040133509214,-0.03469309950438426,-0.004032131857848786,-0.09955476913544858
2016-W48,Moldova,5,2584.8202,516.9640400000001,-0.375,-0.03170957777765371,0.6582170248667263
2016-W48,Monaco,20,9253.1164,443.742740625,0.25,-0.13799263769453485,-0.29862672785226696
2016-W48,Mongolia,1,269.9574,269.9574,-0.6666666666666667,-0.7208990577616108,-0.14949951962768648
2016-W48,Montenegro,2,941.9382,470.9691,-0.75,-0.7302786387283435,0.07888544508662587
2016-W48,Morocco,201,67276.2846,436.97391178177395,0.06349206349206349,-0.10835317404576461,0.011257599357151093
2016-W48,Mozambique,16,13002.991899999999,813.8359153846153,0.33333333333333326,0.40183346951886767,0.0293456626392401
2016-W48,Myanmar,58,21608.6889,349.2733850230415,-0.20547945205479456,0.1907988034043877,0.3412581487124837
2016-W48,Namibia,11,2545.7802,233.02721874999997,0.0,-0.5469852853419666,-0.5257434495941091
2016-W48,Nepal,43,10819.1497,277.3638977011494,-0.17307692307692313,0.672476511104285,1.1135021174505737
2016-W48,Netherlands,1539,573077.4807,359.9808141418583,-0.007096774193548372,-0.03504489053692528,-0.06319871670852484
2016-W48,New Caledonia,3,5121.3247,1707.1082333333334,-0.8235294117647058,-0.42450469075914943,2.477563532130385
2016-W48,New Zealand,1332,364480.1542,261.3938924713017,0.01912777352716133,0.08174654414898574,-0.05338946598866934
2016-W48,Nicaragua,54,11136.759399999999,165.06314375,0.2857142857142858,0.08689760885167752,-0.3427650455222143
2016-W48,Nigeria,49,31683.8046,559.1301916666666,0.8148148148148149,0.3218885742108437,-0.40505330457200595
2016-W48,Norfolk Island,1,309.7005,309.7005,,,
2016-W48,Northern Mariana Islands,30,19473.6441,697.8293141666667,-0.18918918918918914,0.21687539829277158,0.7494523200955778
2016-W48,Norway,3475,891474.4208,352.5342199236973,-0.014184397163120588,-0.0790531406164563,0.058015942935560005
2016-W48,Oman,43,32292.7202,608.0967896666666,0.43333333333333335,0.23821334568973063,-0.369969834854303
2016-W48,Pakistan,1,839.2,839.2,-0.8333333333333334,-0.8271611478032104,0.010889308789136853
2016-W48,Palau,6,2926.5245,487.7540833333333,-0.625,-0.61438945772135,-0.02811642893509414
2016-W48,Panama,300,78879.916,319.1815316014485,0.14942528735632177,-0.19364097398190505,-0.4370647283214504
2016-W48,Papua New Guinea,6,1778.2259999999999,306.99719,0.19999999999999996,-0.2097130543032789,-0.36802060827492467
2016-W48,Paraguay,20,7217.0967,439.85556818181817,1.2222222222222223,0.20543510830731915,-0.1754554732770549
2016-W48,Peru,369,112153.30309999999,329.6126872171152,-0.08208955223880599,0.04468968212736635,0.49355239294933084
2016-W48,Philippines,1173,312964.5917,294.8795936579204,-0.02977667493796521,-0.024810675976025154,-0.10450820502321234
2016-W48,Poland,602,170598.3647,277.13311767476864,-0.08091603053435115,-0.10619070870561853,0.08503954897418575
2016-W48,Portugal,547,173512.7328,302.6763212713256,-0.03356890459363959,0.11802259921924096,0.06380783772887821
2016-W48,Puerto Rico,751,323756.9694,514.0849805021176,-0.07739557739557734,-0.10549206044633086,-0.09861529430648375
2016-W48,Qatar,80,54548.702600000004,502.96877327628965,0.012658227848101333,0.08698090373430922,-0.2956234751919432
2016-W48,Reunion,1,134.45,134.45,-0.8333333333333334,-0.8952593583173067,-0.4927503447923738
2016-W48,Romania,81,19272.5365,212.71699756944446,-0.20588235294117652,-0.09756060546266321,-0.055339550915354474
2016-W48,Russia,218,98247.8635,388.9733092105596,0.023474178403755763,0.1318047163218683,0.030998193438436683
2016-W48,Rwanda,6,2372.6566000000003,325.52176,2.0,0.9949668773274305,-0.45259239870672463
2016-W48,Samoa,8,4561.6656,606.9998833333333,-0.11111111111111116,1.5587007981914347,2.280012451801448
2016-W48,San Marino,2,259.91270000000003,129.95635000000001,1.0,0.9494758648829473,-0.025262067558526335
2016-W48,Saudi Arabia,138,108599.3435,875.4305612141135,0.2897196261682242,0.09449167250473,-0.01976410002464546
2016-W48,Serbia,19,5197.946,296.4566178571428,-0.20833333333333337,-0.32216637563942363,0.06985620094026368
2016-W48,Seychelles,9,9532.0691,1135.45648125,-0.5263157894736843,-0.44877299591561204,-0.0508506067122928
2016-W48,Singapore,1030,515405.4324,537.9488572251116,0.0009718172983479434,-0.05938976693910425,0.009779525482554785
2016-W48,Sint Maarten,58,56288.0334,1084.5355820910972,0.01754385964912286,0.4034453625715215,0.645639215057433
2016-W48,Slovakia,47,8486.0404,192.81970208333334,0.09302325581395343,0.032211159961899716,0.04848214456853994
2016-W48,Slovenia,33,10251.976,334.74035875,-0.2142857142857143,-0.042131047019740575,0.16753811277008657
2016-W48,South Africa,390,172135.441,417.9817526502962,0.05691056910569103,-0.042307299023243816,-0.24340383681398503
2016-W48,South Korea,4138,972157.3565,374.21755873482647,0.038133467134972454,0.052205223144024204,0.05177957330425875
2016-W48,Spain & Canary Islands,2856,1046427.2647,342.7752330334777,0.04347826086956519,-0.03652612233925645,-0.12039520849627394
2016-W48,Sri Lanka,62,24486.1132,344.299746124031,-0.08823529411764708,-0.26580061964390134,-0.3934158519284203
2016-W48,St. Barthelemy,1,1777.68,1777.68,-0.8,-0.8818413432226757,-0.40920671611337833
2016-W48,St. Kitts and Nevis,7,5678.547500000001,870.6062500000002,-0.5882352941176471,-0.8085118222753149,-0.5030197711341414
2016-W48,St. Lucia,42,65686.6262,1814.3746078947365,0.10526315789473695,0.08989532050639348,-0.09892775703692425
2016-W48,St. Martin,30,32175.4185,934.4868771111111,0.5,0.7005844236716918,-0.20534536664575853
2016-W48,St. Vincent and the Grenadines,3,1336.4499999999998,445.4833333333333,-0.25,-0.6133653923708424,-0.5323261995800611
2016-W48,Suriname,4,552.51,114.555,0.0,-0.8569208896899447,-0.8813384193475711
2016-W48,Svalbard,5,4401.251,856.1110888888888,0.25,1.2112933318562074,0.7205224080045938
2016-W48,Swaziland,4,810.8932,211.5566,3.0,2.5286910356832024,-0.07938816362053969
2016-W48,Sweden,1043,356767.8593,384.9278172787208,-0.09618717504332752,-0.19827821959572578,-0.019506488900583152
2016-W48,Switzerland,873,422747.9535,515.3843990164587,0.08178438661710041,0.14448976927426127,0.07938260454367252
2016-W48,"Taiwan, Republic of China",1657,477715.4942,297.2215133014985,0.049398353388220295,0.04745057677104758,0.010702372548649919
2016-W48,Tanzania,66,24197.391799999998,385.6350313318452,0.46666666666666656,0.8341512786390197,0.2616669760090016
2016-W48,Thailand,3362,1192334.1581,396.23471922554717,0.0005952380952380931,0.014376778913003374,-0.002825001595077259
2016-W48,Trinidad and Tobago,71,36673.4836,536.787434,0.014285714285714235,-0.06399797844809818,-0.008904623783107524
2016-W48,Tunisia,30,6585.8785,249.25305479166667,-0.0625,-0.6057313412656591,-0.49761284244865556
2016-W48,Turkey,620,195607.2219,344.02498616278297,-0.08823529411764708,-0.030787204955024294,0.10093369399249696
2016-W48,Turks and Caicos,33,86055.6779,2572.66768125,-0.2325581395348837,-0.1731369453716345,0.33303305815473694
2016-W48,U.S. Virgin Islands,156,114454.1289,639.8625247619048,0.11428571428571432,0.2421429656735381,-0.013345113719229751
2016-W48,Uganda,7,6146.0053,878.0007571428571,-0.36363636363636365,0.009842687972171138,0.48659945551370565
2016-W48,Ukraine,70,19080.0804,263.600663181445,-0.014084507042253502,-0.10461187000436367,-0.2541994330691487
2016-W48,United Arab Emirates,959,803101.4537,796.7885652651009,0.019128586609989284,0.14363783555841914,-0.11254488491123571
2016-W48,United Kingdom,24994,6607318.2805,475.4874506995308,-0.009864120746345573,-0.011037118242479993,0.06549584496261862
2016-W48,United States of America,239626,55253393.464599974,595.9220017569887,-0.10104291716686675,-0.11836546166397433,0.06729190742823166
2016-W48,Uruguay,221,72796.5417,262.69849376544823,-0.01777777777777778,-0.26137107101513846,-0.43456090458781804
2016-W48,Uzbekistan,5,4519.0,607.25,0.6666666666666667,1.6181923522595598,-0.22197309417040356
2016-W48,Vanuatu,11,6351.9028,614.1092071428571,-0.3529411764705882,-0.39453780480107226,0.0662467742121533
2016-W48,Venezuela,12,4405.2247,339.87180333333333,-0.07692307692307687,-0.25344334446829486,-0.14398675237324376
2016-W48,Vietnam,960,220363.06339999998,269.1625722026484,-0.03614457831325302,-0.12010758623521056,-0.13033754938569286
2016-W48,Zambia,11,10499.1663,993.7940333333333,-0.3125,0.482494773120258,1.196354377334624
2016-W48,Zimbabwe,33,18570.2622,497.64799666666664,0.4347826086956521,0.9011140043171164,0.3807096892093629
2017-W45,Albania,9,1465.8013,162.86681111111113,0.8,0.3515369593119322,-0.29256011158408857
2017-W45,Algeria,21,11712.8811,582.7325661538462,0.9090909090909092,1.635285733975588,0.2571417450891218
2017-W45,American Samoa,3,1395.4,465.1333333333334,-0.25,0.18005226259841534,0.5734030167978872
2017-W45,Andorra,18,7024.3484,364.1611986111111,1.0,0.7526106215710515,-0.22373212735445192
2017-W45,Angola,3,8256.0,2752.0,0.5,4.343684132345502,2.5624560882303347
2017-W45,Anguilla,3,4487.4,1759.345,0.0,0.2117202625744936,0.42521325401733034
2017-W45,Antigua and Barbuda,40,48321.2396,1360.3075933333332,1.3529411764705883,0.7622419822718118,0.0641207520449183
2017-W45,Argentina,626,245434.7299,344.4938123229782,0.08869565217391306,-0.08277172165920232,-0.1130626796814096
2017-W45,Armenia,8,3763.3969,525.8717,-0.19999999999999996,-0.06991056117749006,0.272522752671567
2017-W45,Aruba,100,159370.1622,1791.328099419643,0.010101010101010166,0.10188412279069703,0.20026941616901528
2017-W45,Australia,9766,2693320.7935,366.84331620220314,0.4279865477408977,0.1552647898189774,-0.1844730249637997
2017-W45,Austria,881,377879.4059,413.8649587128792,0.6467289719626168,0.5244418679771101,-0.10307102798550016
2017-W45,Azerbaijan,8,3799.0743,467.9505642857143,-0.3846153846153846,-0.6554985919698483,-0.5034944345268451
2017-W45,Bahamas,154,126320.79609999999,1148.96861646978,0.673913043478261,0.3220530236311774,-0.16986335235865313
2017-W45,Bahrain,54,26696.8958,616.6676498666667,0.3846153846153846,0.1816141588707394,0.16187107302957227
2017-W45,Bangladesh,22,8209.6517,393.84240555555556,1.4444444444444446,1.4837997649336252,-0.01026073878062761
2017-W45,Barbados,71,93645.7283,1692.416919032258,0.0923076923076922,0.40563127970872115,0.6310602224177972
2017-W45,Belarus,2,780.0,390.0,0.0,-0.02010050251256279,-0.02010050251256279
2017-W45,Belgium,1196,330408.0601,273.3717690345453,0.3906976744186046,0.26916794352256845,-0.015645816967227444
2017-W45,Belize,84,47609.7518,490.38524623015877,0.2727272727272727,0.09605353060343114,-0.23694745814697027
2017-W45,Benin,3,848.1428,282.7142666666667,2.0,2.735982732798872,0.2453275775996242
2017-W45,Bermuda,24,25407.5107,1134.0944785714287,-0.040000000000000036,-0.14858181251549873,-0.09977567026680911
2017-W45,Bolivia,71,17931.5773,317.300446494709,1.21875,0.8022708222994159,0.23340637840286216
2017-W45,"Bonaire, Sint Eustatius and Saba",3,1956.38,652.1266666666667,-0.625,-0.6778620093551053,-0.3014602197898407
2017-W45,Bosnia and Herzegovina,12,2422.4824,239.65962916666666,1.0,1.439449011822124,0.30121197700352487
2017-W45,Botswana,6,3861.7985,643.6330833333333,-0.33333333333333337,-0.36405852284263873,-0.016495837843812367
2017-W45,Brazil,9946,1841325.853,381.2933030256151,1.026487367563162,0.2746267543128218,-0.20999038681278304
2017-W45,British Virgin Islands,31,20493.531899999998,718.2218844444444,0.24,1.1753753372444842,1.113320285437975
2017-W45,Brunei,8,1013.1564,126.64455,1.0,-0.334083321513439,-0.6670416607567196
2017-W45,Bulgaria,52,16176.1943,363.77338583333335,0.15555555555555545,0.15368689289570114,0.12633646709029733
2017-W45,Burkina Faso,2,747.5323999999999,373.76619999999997,,,
2017-W45,Cambodia,523,111394.7396,212.77104087798853,0.3207070707070707,0.15983264886093007,-0.17809449259700805
2017-W45,Cameroon,6,1992.777,285.44140000000004,0.19999999999999996,-0.729954979826274,-0.8065964515311633
2017-W45,Canada,4985,1567213.675,370.7062540176047,0.41941913439635536,0.35639109370651045,-0.04220136682336706
2017-W45,Cape Verde,9,3156.0696,433.8846642857143,0.8,0.6208249848051006,0.23166071582544578
2017-W45,Cayman Islands,37,40773.339400000004,1205.0589,0.19354838709677424,0.1784685651437885,0.19902544890456664
2017-W45,Chile,530,209070.5973,392.73168921611585,0.5317919075144508,0.3558821080587766,-0.03566101199953198
2017-W45,China,2910,917080.0181999999,365.7914858889316,0.7218934911242603,0.8530183340676938,0.09944789812330224
2017-W45,Colombia,764,246789.8388,309.8936617591776,0.5249500998003993,0.33981077951674776,-0.2713290013887534
2017-W45,Cook Islands,5,3835.1277999999998,767.0255599999999,0.0,-0.4807086791797578,-0.4807086791797578
2017-W45,Costa Rica,904,347298.9583,416.0086018490117,0.9193205944798302,1.7115187167415384,0.24429236888530714
2017-W45,Cote d'ivoire,13,17769.3616,1285.058325,3.333333333333333,15.348211568362267,2.54684752007949
2017-W45,Croatia,208,70994.3063,311.7780415524781,0.71900826446281,0.38997773597877416,-0.046204454846441756
2017-W45,Curacao,47,38554.3302,1054.1102522727272,0.38235294117647056,0.22535870873940467,0.0274544356081885
2017-W45,Cyprus,117,46778.126299999996,432.94131182017543,1.8536585365853657,2.940310239503384,0.4789256376456337
2017-W45,Czech Republic,840,239599.663,275.65699781816426,0.7536534446764092,0.6060605460983282,-0.15059857734862303
2017-W45,Democratic Republic of the Congo,10,5935.6219,559.8267,,,
2017-W45,Denmark,1246,455097.6231,362.1056761988335,0.6680053547523428,0.6180373280480422,0.02618534130707606
2017-W45,Djibouti,2,1902.06,951.03,0.0,0.13437980843780184,0.13437980843780184
2017-W45,Dominica,13,7007.7594,553.11594,1.6,1.801300842777589,0.037955837011914406
2017-W45,Dominican Republic,559,349219.8753,889.7605584631025,0.21786492374727673,-0.07023747101400635,0.06465326968868346
2017-W45,Ecuador,179,50212.736600000004,247.4412847785184,0.47933884297520657,0.4407420335834016,0.15000757395220998
2017-W45,Egypt,114,44854.2507,515.223725584285,-0.03389830508474578,-0.1666487728340078,0.18626451853129278
2017-W45,El Salvador,57,25540.4898,466.2465787037037,1.375,2.43979646707893,0.3234733438317303
2017-W45,Equatorial Guinea,3,6844.1203000000005,2281.3734333333337,0.5,19.25738712713626,12.504924751424172
2017-W45,Eritrea,1,160.02,160.02,,,
2017-W45,Estonia,113,30780.2223,244.12489242424243,0.3950617283950617,0.22021929442006782,-0.24979351563737862
2017-W45,Ethiopia,37,18171.6158,440.41814999999997,0.37037037037037046,1.514656855625795,0.6264857434738917
2017-W45,Faroe Islands,5,1874.299,374.8598,0.25,0.4898177188011472,0.040959199548249225
2017-W45,Fiji,123,66703.6744,534.4426966269841,0.09821428571428581,-0.0008083284973695593,-0.09880807208618703
2017-W45,Finland,402,109749.18000000001,288.82814895226375,0.6962025316455696,0.4021928940332171,-0.08476944464128189
2017-W45,France,5175,2154676.0605,429.85547486346826,0.49826288361320215,0.2922852174838053,-0.15647212145572698
2017-W45,French Polynesia,51,39733.9787,691.2770891304348,-0.10526315789473684,-0.356518611982792,-0.5629525424998539
2017-W45,Gambia,6,4791.6628,907.09602,5.0,4.239517930428477,-0.008121802433529335
2017-W45,Georgia,9,2262.8271999999997,282.31983125,-0.3571428571428571,-0.5643295045632316,-0.19326916254126025
2017-W45,Germany,4477,1480434.0274,334.97826520567605,0.5053799596503026,0.44319112989901566,-0.08620655501013319
2017-W45,Ghana,49,28040.5305,545.599590625,0.6896551724137931,0.744867831904779,-0.067367003154291
2017-W45,Gibraltar,15,7958.3483,564.4328076923077,0.36363636363636354,0.3680470243778302,0.16471538675218067
2017-W45,Greece,521,204796.8151,300.8187314385035,0.5787878787878789,0.24711638808037328,-0.2944587162871367
2017-W45,Grenada,29,17276.1246,745.4720547619047,1.2307692307692308,-0.08913605177617878,-0.22161459831788455
2017-W45,Guadeloupe,11,9390.8778,765.4407055555556,1.2000000000000002,12.494158610085014,3.881390437094015
2017-W45,Guam,658,392131.3469,641.0734661156226,3.191082802547771,3.326213126044098,0.1015819432267604
2017-W45,Guatemala,159,42527.766899999995,242.088173656597,0.8068181818181819,0.7627093364035678,-0.1758113122790631
2017-W45,Guinea-Bissau,1,123.44,123.44,,,
2017-W45,Guyana,7,6103.735000000001,921.4925,2.5,-0.17886383938180717,-0.752063019286237
2017-W45,Haiti,56,14572.2037,268.23835370370375,1.074074074074074,0.6403359985231329,-0.10505047188000771
2017-W45,Honduras,55,19462.564599999998,490.58617067901235,2.4375,3.355242642993022,0.5403160989947271
2017-W45,Hong Kong,4342,1349882.607,442.58625421948796,0.5641210374639769,0.47066663995427804,-0.13490727625468812
2017-W45,Hungary,496,148179.8875,281.31630195149694,0.5746031746031746,0.6182474814442773,0.04423095054240167
2017-W45,Iceland,433,155543.2216,350.82964722416756,1.3155080213903743,0.7115159064255399,-0.12866781184961562
2017-W45,India,1172,372126.011,355.71419585284855,0.21956295525494274,0.1663274421593519,0.0012252199220867954
2017-W45,Indonesia,1465,365708.0543,401.01214290081344,0.5651709401709402,-0.08104424763098894,-0.07906015723338977
2017-W45,Ireland,2012,557339.7755,284.6723483373206,0.5300380228136883,0.5677359480569868,-0.13884323098699514
2017-W45,Israel,302,162459.3905,519.8728217410425,0.36036036036036045,-0.11423590058959476,-0.35302695121089955
2017-W45,Italy,4973,1812989.4989,348.88319414199384,0.5344029620487505,0.2993753909749488,-0.09705721796503775
2017-W45,Jamaica,206,147750.67820000002,808.2142149859335,0.19075144508670516,-0.018085250824212862,-0.2610318285485731
2017-W45,Japan,9611,2945654.7061,339.87765067192936,1.028921258180283,1.0495473732860812,0.09486584107245655
2017-W45,Jordan,83,25420.1617,389.00625433531746,0.5961538461538463,0.5291263113280043,0.3277754319475126
2017-W45,Kazakhstan,11,5121.6975999999995,535.8440571428571,0.8333333333333333,0.9301099172430642,0.21159585304745954
2017-W45,Kenya,87,37417.1261,388.0703826887464,0.7755102040816326,0.5049829904553582,-0.27685511548852204
2017-W45,Kuwait,28,10717.3068,502.8294023076923,0.2727272727272727,-0.05319290398952958,-0.022851302252130168
2017-W45,Kyrgyzstan,3,1188.0334,396.01113333333336,0.0,-0.26163244251087625,-0.05655477466746073
2017-W45,Laos,128,19636.7271,156.46661997863248,1.9767441860465116,1.3338322790711272,-0.2798165364515086
2017-W45,Latvia,177,49119.4861,280.56751892421306,0.3111111111111111,0.178401541657067,-0.07686170048009655
2017-W45,Lebanon,36,13933.6033,494.1696315476191,0.8,-0.2147711920460943,-0.48530976689470784
2017-W45,Lesotho,2,1197.85,598.925,0.0,0.8077581248755876,0.8077581248755876
2017-W45,Liechtenstein,6,1164.1408,194.02346666666665,5.0,3.6630448323169205,-0.2228258612805133
2017-W45,Lithuania,96,27111.8034,282.309788583043,0.33333333333333326,-0.035189593808030106,-0.1014189341982683
2017-W45,Luxembourg,82,25272.5807,318.97816914285715,0.6399999999999999,0.5149490722774634,-0.0702952657973468
2017-W45,Macau,804,225275.7483,344.59313405964275,0.9851851851851852,0.4085414449818259,-0.06894027892381349
2017-W45,Macedonia,10,2264.5353,245.70447857142858,1.5,2.6391230565264556,0.579394824291052
2017-W45,Madagascar,2,151.94,75.97,1.0,0.0964064078510607,-0.45179679607446965
2017-W45,Malawi,8,4482.9974,533.5586142857143,0.1428571428571428,0.3825828995090179,-0.021178955147866274
2017-W45,Malaysia,1410,314735.3369,237.13090222830007,0.7825537294563842,0.3114490923268811,-0.3067984603525643
2017-W45,Maldives,41,95985.76599999999,2147.409388690476,-0.18000000000000005,0.10950203935736025,0.1117153652253009
2017-W45,Mali,2,2131.867,1065.9335,,,
2017-W45,Malta,97,46308.5409,455.1079843045113,0.2435897435897436,0.6422143925069259,0.16505335803984078
2017-W45,Martinique,21,8018.4324,380.53655925925926,1.3333333333333335,1.875979687596785,0.2581749124410817
2017-W45,Mauritius,49,72830.0114,1434.5280461616162,0.53125,1.2567329390497495,0.6650122244417414
2017-W45,Mexico,3840,1664224.877,783.5226539787409,0.5165876777251184,0.20108387970891273,0.15172428591065246
2017-W45,Moldova,6,1408.8564999999999,234.80941666666664,0.19999999999999996,-0.4549499032853427,-0.545791586071119
2017-W45,Monaco,20,12503.2724,577.6985777777777,0.0,0.3512498772845869,0.3018772475333442
2017-W45,Mongolia,8,6524.1708,727.1219916666668,7.0,23.167408635584724,1.69346938319404
2017-W45,Montenegro,14,1260.1188,87.9077361111111,6.0,0.3377934985543636,-0.813347125934353
2017-W45,Morocco,325,102046.824,405.5284585198739,0.6169154228855722,0.5168320398002477,-0.07196185496218832
2017-W45,Mozambique,29,16383.0464,508.4514966666667,0.8125,0.2599443671113877,-0.3752407739017334
